Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,70.809998,70.809998,70.800003,70.800003,47.776699,113
2002-07-02,70.000000,70.000000,69.190002,69.330002,46.784733,95
2002-07-03,70.400002,70.400002,70.379997,70.400002,47.506779,148
2002-07-04,69.309998,69.400002,69.309998,69.389999,46.825218,62
2002-07-05,69.419998,69.419998,69.019997,69.129997,46.649769,300
2002-07-08,69.000000,69.400002,69.000000,69.269997,46.744244,480
2002-07-09,70.000000,71.199997,68.709999,70.050003,47.270607,157
2002-07-10,69.129997,69.129997,69.129997,69.129997,46.649769,50
2002-07-11,70.000000,70.779999,70.000000,70.360001,47.479790,429
2002-07-12,69.169998,69.169998,69.169998,69.169998,46.676762,10
2002-07-15,70.000000,70.000000,70.000000,70.000000,47.236851,100
2002-07-16,71.000000,71.000000,70.980003,70.980003,47.898170,52
2002-07-17,68.220001,68.220001,68.220001,68.220001,46.035698,40
2002-07-18,71.000000,71.000000,71.000000,71.000000,47.911667,10
2002-07-19,70.800003,70.800003,70.000000,70.000000,47.236851,100
2002-07-22,70.400002,70.400002,70.400002,70.400002,47.506779,50
2002-07-23,69.010002,70.980003,69.010002,70.980003,47.898170,60
2002-07-24,70.019997,70.379997,70.019997,70.379997,47.493275,20
2002-07-25,71.000000,71.000000,71.000000,71.000000,47.911667,10
2002-07-26,69.019997,70.599998,69.000000,70.010002,47.243607,691
2002-07-29,null,null,null,null,null,null
2002-07-30,68.760002,68.760002,68.760002,68.760002,46.400093,50
2002-07-31,72.000000,72.000000,70.000000,70.000000,47.236851,365
2002-08-01,null,null,null,null,null,null
2002-08-02,69.199997,69.199997,69.199997,69.199997,46.696999,10
2002-08-05,null,null,null,null,null,null
2002-08-06,73.599998,73.599998,73.599998,73.599998,49.666180,5
2002-08-07,null,null,null,null,null,null
2002-08-08,70.029999,70.519997,70.029999,70.519997,47.587753,150
2002-08-09,69.099998,70.000000,69.099998,70.000000,47.236851,35
2002-08-12,70.000000,71.000000,70.000000,71.000000,47.911667,535
2002-08-13,71.000000,71.000000,71.000000,71.000000,47.911667,150
2002-08-14,70.320000,70.320000,70.320000,70.320000,47.452801,300
2002-08-15,null,null,null,null,null,null
2002-08-16,null,null,null,null,null,null
2002-08-19,null,null,null,null,null,null
2002-08-20,70.839996,71.000000,70.830002,70.830002,47.796947,250
2002-08-21,70.639999,70.639999,70.620003,70.620003,47.655247,260
2002-08-22,70.220001,70.800003,70.000000,70.199997,47.371819,400
2002-08-23,70.330002,70.330002,70.330002,70.330002,47.459553,100
2002-08-26,70.800003,70.800003,70.800003,70.800003,47.776699,50
2002-08-27,null,null,null,null,null,null
2002-08-28,69.019997,71.000000,69.019997,71.000000,47.911667,201
2002-08-29,70.550003,70.550003,70.550003,70.550003,47.608009,50
2002-08-30,70.989998,71.000000,70.989998,70.989998,47.904911,285
2002-09-02,71.800003,71.800003,70.699997,70.699997,47.709217,25
2002-09-03,70.099998,70.570000,70.050003,70.570000,47.621494,275
2002-09-04,71.000000,71.000000,70.629997,70.629997,47.661983,55
2002-09-05,70.629997,70.629997,70.629997,70.629997,47.661983,810
2002-09-06,71.389999,71.389999,70.620003,70.620003,47.655247,20
2002-09-09,69.629997,70.550003,69.629997,70.550003,47.608009,100
2002-09-10,null,null,null,null,null,null
2002-09-11,70.050003,70.349998,70.050003,70.349998,47.473042,60
2002-09-12,71.169998,71.169998,70.809998,70.809998,47.783455,10
2002-09-13,null,null,null,null,null,null
2002-09-16,68.269997,71.389999,68.269997,70.449997,47.540535,543
2002-09-17,70.739998,70.739998,70.739998,70.739998,47.736217,80
2002-09-18,null,null,null,null,null,null
2002-09-19,71.000000,71.000000,70.730003,70.730003,47.729473,28
