Date,Open,High,Low,Close,Adj Close,Volume
2019-04-22,99.000000,103.949997,94.050003,103.949997,102.438782,1066838
2019-04-23,109.099998,109.099998,105.550003,109.099998,107.513916,746528
2019-04-24,107.000000,114.550003,107.000000,114.550003,112.884689,233998
2019-04-25,116.000000,118.300003,110.000000,111.150002,109.534111,941577
2019-04-26,106.099998,111.000000,106.099998,108.650002,107.070457,1886188
2019-04-30,106.199997,108.500000,103.250000,103.250000,101.748962,273582
2019-05-02,103.000000,103.000000,98.099998,100.199997,98.743301,1542833
2019-05-03,102.500000,102.500000,96.250000,100.650002,99.186760,718227
2019-05-06,96.800003,102.800003,96.800003,98.300003,96.870934,474708
2019-05-07,98.300003,99.699997,94.000000,96.949997,95.540550,468706
2019-05-08,94.099998,97.199997,91.099998,96.000000,94.604362,897791
2019-05-09,95.000000,99.849998,93.550003,97.050003,95.639107,711118
2019-05-10,96.150002,100.550003,96.000000,99.699997,98.250572,215851
2019-05-13,97.150002,99.400002,97.000000,97.699997,96.279648,115680
2019-05-14,95.150002,98.500000,91.800003,97.900002,96.476746,545794
2019-05-15,96.500000,99.449997,96.000000,97.849998,96.427467,191792
2019-05-16,97.400002,98.699997,96.050003,97.300003,95.885468,704340
2019-05-17,96.500000,105.000000,95.699997,97.650002,96.230377,424897
2019-05-20,98.199997,100.699997,97.199997,98.699997,97.265106,150333
2019-05-21,98.000000,99.949997,97.500000,98.550003,97.117294,567578
2019-05-22,98.050003,103.000000,97.550003,101.150002,99.679497,176780
2019-05-23,102.900002,103.300003,99.550003,99.949997,98.496933,69621
2019-05-24,101.000000,101.000000,92.300003,97.599998,96.181107,803107
2019-05-27,98.000000,100.000000,94.400002,99.349998,97.905663,99551
2019-05-28,103.000000,103.000000,93.800003,96.949997,95.540550,623443
2019-05-29,97.750000,97.750000,94.000000,95.949997,94.555084,265737
2019-05-30,95.500000,97.949997,95.099998,97.199997,95.786911,264681
2019-05-31,96.349998,99.000000,94.099998,97.050003,95.639107,339424
2019-06-03,95.099998,97.500000,94.050003,96.250000,94.850723,481984
2019-06-04,96.000000,96.000000,94.699997,95.050003,93.668182,201750
2019-06-06,94.500000,96.000000,91.849998,95.449997,94.062355,217297
2019-06-07,94.050003,95.250000,92.699997,95.000000,93.618896,231074
2019-06-10,94.199997,95.099998,93.099998,94.250000,92.879799,243762
2019-06-11,93.500000,99.000000,92.699997,98.300003,96.870934,1273790
2019-06-12,99.750000,99.750000,96.400002,98.050003,96.624565,3216731
2019-06-13,97.150002,100.500000,96.599998,99.150002,97.708572,217923
2019-06-14,100.250000,100.250000,96.500000,96.849998,95.442009,242232
2019-06-17,95.750000,98.250000,95.699997,97.050003,95.639107,173839
2019-06-18,97.150002,99.000000,96.150002,97.900002,96.476746,249303
2019-06-19,97.050003,98.900002,92.050003,93.949997,92.584160,410885
2019-06-20,94.050003,99.500000,93.050003,98.199997,96.772377,116647
2019-06-21,97.000000,98.900002,94.550003,96.449997,95.047813,221737
2019-06-24,96.000000,99.699997,94.699997,98.599998,97.166565,297292
2019-06-25,96.699997,99.900002,96.699997,99.199997,97.757835,199458
2019-06-26,97.150002,99.250000,95.500000,96.599998,95.195641,262917
2019-06-27,95.849998,97.050003,94.099998,95.750000,94.357994,155954
2019-06-28,94.199997,98.000000,94.199997,96.750000,95.343460,260974
2019-07-01,95.000000,98.900002,95.000000,97.949997,96.526009,599158
2019-07-02,96.500000,99.699997,96.500000,98.800003,97.363663,857280
2019-07-03,98.099998,99.599998,97.300003,98.050003,96.624565,615545
2019-07-04,98.000000,99.400002,95.800003,98.800003,97.363663,120786
2019-07-05,97.300003,99.000000,97.050003,98.199997,96.772377,109202
2019-07-08,97.050003,98.199997,96.050003,97.050003,95.639107,288364
2019-07-09,96.800003,98.250000,95.250000,96.400002,94.998550,234001
2019-07-10,95.599998,96.199997,88.199997,92.699997,91.352333,822987
2019-07-11,92.099998,92.699997,87.500000,88.199997,86.917755,123829
2019-07-12,88.199997,91.949997,86.250000,89.000000,87.706123,1069894
2019-07-15,86.699997,89.650002,86.699997,88.900002,87.607582,437879
2019-07-16,88.050003,90.400002,86.900002,89.050003,87.755402,879114
2019-07-17,88.150002,88.949997,85.199997,88.050003,86.769936,792167
2019-07-18,87.050003,88.150002,85.000000,86.199997,84.946831,114457
2019-07-19,86.199997,87.500000,82.500000,83.650002,82.433907,992961
2019-07-22,83.849998,84.050003,79.050003,80.849998,79.674614,1800980
2019-07-23,80.050003,86.349998,80.000000,85.000000,83.764282,668690
2019-07-24,83.250000,87.900002,83.250000,85.050003,83.813553,317393
2019-07-25,85.000000,85.400002,80.000000,81.550003,80.364433,604317
2019-07-26,81.550003,82.000000,78.449997,80.250000,79.083336,661115
2019-07-29,81.949997,83.800003,80.300003,82.300003,81.103531,892359
2019-07-30,82.300003,84.699997,82.150002,83.250000,82.039719,1448935
2019-07-31,81.699997,84.250000,69.800003,79.449997,78.294960,1073337
2019-08-01,80.449997,82.500000,76.099998,79.699997,78.541328,623114
2019-08-02,81.400002,82.900002,77.800003,80.650002,79.477524,333065
2019-08-05,79.050003,84.800003,77.000000,82.550003,81.349899,344865
2019-08-06,80.150002,83.949997,80.000000,83.050003,81.842628,111098
2019-08-07,83.900002,83.900002,81.750000,83.199997,81.990448,156108
2019-08-08,82.500000,84.500000,80.550003,82.699997,81.497711,286702
2019-08-09,84.400002,84.900002,80.400002,83.099998,81.891907,437550
2019-08-13,83.099998,84.000000,81.500000,83.349998,82.138268,88507
2019-08-14,82.199997,86.300003,81.599998,84.300003,83.074455,197734
